1.00
1.40
0.10
  1251
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
    890       0.424810     26475.     5.67644E-01     6.64710E-07     9.54281E-01
    889       0.424835     26472.     5.67555E-01     6.65031E-07     9.54335E-01
    888       0.424859     26470.     5.67466E-01     6.65352E-07     9.54390E-01
    887       0.424883     26467.     5.67376E-01     6.65672E-07     9.54444E-01
    886       0.424907     26465.     5.67285E-01     6.65992E-07     9.54499E-01
    885       0.424932     26462.     5.67194E-01     6.66312E-07     9.54553E-01
    884       0.424956     26459.     5.67103E-01     6.66631E-07     9.54608E-01
    883       0.424980     26457.     5.67010E-01     6.66951E-07     9.54662E-01
    882       0.425005     26454.     5.66918E-01     6.67270E-07     9.54717E-01
    881       0.425029     26452.     5.66824E-01     6.67589E-07     9.54771E-01
    880       0.425053     26449.     5.66730E-01     6.67907E-07     9.54826E-01
    879       0.425077     26447.     5.66636E-01     6.68226E-07     9.54881E-01
    878       0.425102     26444.     5.66541E-01     6.68544E-07     9.54935E-01
    877       0.425126     26441.     5.66445E-01     6.68862E-07     9.54990E-01
    876       0.425150     26439.     5.66349E-01     6.69180E-07     9.55044E-01
    875       0.425175     26436.     5.66252E-01     6.69498E-07     9.55099E-01
    874       0.425199     26434.     5.66155E-01     6.69815E-07     9.55153E-01
    873       0.425223     26431.     5.66057E-01     6.70132E-07     9.55208E-01
    872       0.425248     26429.     5.65959E-01     6.70449E-07     9.55263E-01
    871       0.425272     26426.     5.65860E-01     6.70766E-07     9.55317E-01
    870       0.425296     26423.     5.65760E-01     6.71083E-07     9.55372E-01
    869       0.425320     26421.     5.65660E-01     6.71399E-07     9.55426E-01
    868       0.425345     26418.     5.65559E-01     6.71715E-07     9.55481E-01
    867       0.425369     26416.     5.65458E-01     6.72031E-07     9.55536E-01
    866       0.425393     26413.     5.65356E-01     6.72346E-07     9.55590E-01
    865       0.425418     26411.     5.65254E-01     6.72662E-07     9.55645E-01
    864       0.425442     26408.     5.65151E-01     6.72977E-07     9.55699E-01
    863       0.425466     26406.     5.65048E-01     6.73292E-07     9.55754E-01
    862       0.425491     26403.     5.64944E-01     6.73607E-07     9.55809E-01
    861       0.425515     26401.     5.64839E-01     6.73921E-07     9.55863E-01
    860       0.425539     26398.     5.64734E-01     6.74236E-07     9.55918E-01
    859       0.425564     26396.     5.64628E-01     6.74550E-07     9.55972E-01
    858       0.425588     26393.     5.64522E-01     6.74864E-07     9.56027E-01
    857       0.425612     26391.     5.64415E-01     6.75178E-07     9.56082E-01
    856       0.425637     26388.     5.64307E-01     6.75491E-07     9.56136E-01
    855       0.425661     26385.     5.64199E-01     6.75804E-07     9.56191E-01
    854       0.425685     26383.     5.64091E-01     6.76117E-07     9.56246E-01
    853       0.425709     26380.     5.63981E-01     6.76430E-07     9.56300E-01
    852       0.425734     26378.     5.63872E-01     6.76743E-07     9.56355E-01
    851       0.425758     26375.     5.63761E-01     6.77055E-07     9.56410E-01
    850       0.425782     26373.     5.63650E-01     6.77367E-07     9.56464E-01
    849       0.425807     26370.     5.63539E-01     6.77679E-07     9.56519E-01
    848       0.425831     26368.     5.63427E-01     6.77991E-07     9.56574E-01
    847       0.425855     26365.     5.63314E-01     6.78303E-07     9.56628E-01
    846       0.425880     26363.     5.63201E-01     6.78614E-07     9.56683E-01
    845       0.425904     26360.     5.63087E-01     6.78925E-07     9.56738E-01
    844       0.425928     26358.     5.62973E-01     6.79236E-07     9.56792E-01
    843       0.425953     26355.     5.62858E-01     6.79547E-07     9.56847E-01
    842       0.425977     26353.     5.62743E-01     6.79857E-07     9.56902E-01
    841       0.426001     26350.     5.62626E-01     6.80167E-07     9.56956E-01
    840       0.426026     26348.     5.62510E-01     6.80477E-07     9.57011E-01
    839       0.426050     26346.     5.62393E-01     6.80787E-07     9.57066E-01
    838       0.426075     26343.     5.62275E-01     6.81097E-07     9.57120E-01
    837       0.426099     26341.     5.62156E-01     6.81406E-07     9.57175E-01
    836       0.426123     26338.     5.62037E-01     6.81715E-07     9.57230E-01
    835       0.426148     26336.     5.61918E-01     6.82024E-07     9.57284E-01
    834       0.426172     26333.     5.61798E-01     6.82333E-07     9.57339E-01
    833       0.426196     26331.     5.61677E-01     6.82642E-07     9.57394E-01
    832       0.426221     26328.     5.61556E-01     6.82950E-07     9.57449E-01
    831       0.426245     26326.     5.61434E-01     6.83258E-07     9.57503E-01
    830       0.426269     26323.     5.61312E-01     6.83566E-07     9.57558E-01
    829       0.426294     26321.     5.61189E-01     6.83874E-07     9.57613E-01
    828       0.426318     26318.     5.61065E-01     6.84181E-07     9.57667E-01
    827       0.426342     26316.     5.60941E-01     6.84488E-07     9.57722E-01
    826       0.426367     26313.     5.60816E-01     6.84795E-07     9.57777E-01
    825       0.426391     26311.     5.60691E-01     6.85102E-07     9.57832E-01
    824       0.426416     26309.     5.60565E-01     6.85409E-07     9.57886E-01
    823       0.426440     26306.     5.60438E-01     6.85715E-07     9.57941E-01
    822       0.426464     26304.     5.60311E-01     6.86021E-07     9.57996E-01
    821       0.426489     26301.     5.60183E-01     6.86327E-07     9.58051E-01
    820       0.426513     26299.     5.60055E-01     6.86633E-07     9.58105E-01
    819       0.426537     26296.     5.59926E-01     6.86938E-07     9.58160E-01
    818       0.426562     26294.     5.59797E-01     6.87244E-07     9.58215E-01
    817       0.426586     26291.     5.59667E-01     6.87549E-07     9.58270E-01
    816       0.426610     26289.     5.59536E-01     6.87854E-07     9.58324E-01
    815       0.426635     26287.     5.59405E-01     6.88158E-07     9.58379E-01
    814       0.426659     26284.     5.59273E-01     6.88463E-07     9.58434E-01
    813       0.426684     26282.     5.59141E-01     6.88767E-07     9.58489E-01
    812       0.426708     26279.     5.59008E-01     6.89071E-07     9.58543E-01
    811       0.426732     26277.     5.58874E-01     6.89375E-07     9.58598E-01
    810       0.426757     26275.     5.58740E-01     6.89679E-07     9.58653E-01
    809       0.426781     26272.     5.58605E-01     6.89982E-07     9.58708E-01
    808       0.426806     26270.     5.58470E-01     6.90285E-07     9.58763E-01
    807       0.426830     26267.     5.58334E-01     6.90588E-07     9.58817E-01
    806       0.426854     26265.     5.58198E-01     6.90891E-07     9.58872E-01
    805       0.426879     26262.     5.58061E-01     6.91193E-07     9.58927E-01
    804       0.426903     26260.     5.57923E-01     6.91496E-07     9.58982E-01
    803       0.426928     26258.     5.57785E-01     6.91798E-07     9.59036E-01
    802       0.426952     26255.     5.57646E-01     6.92100E-07     9.59091E-01
    801       0.426976     26253.     5.57506E-01     6.92401E-07     9.59146E-01
    800       0.427001     26250.     5.57366E-01     6.92703E-07     9.59201E-01
    799       0.427025     26248.     5.57225E-01     6.93004E-07     9.59256E-01
    798       0.427050     26246.     5.57084E-01     6.93305E-07     9.59311E-01
    797       0.427074     26243.     5.56942E-01     6.93606E-07     9.59365E-01
    796       0.427098     26241.     5.56800E-01     6.93907E-07     9.59420E-01
    795       0.427123     26238.     5.56657E-01     6.94207E-07     9.59475E-01
    794       0.427147     26236.     5.56513E-01     6.94507E-07     9.59530E-01
    793       0.427172     26234.     5.56369E-01     6.94807E-07     9.59585E-01
    792       0.427196     26231.     5.56224E-01     6.95107E-07     9.59640E-01
    791       0.427220     26229.     5.56078E-01     6.95406E-07     9.59694E-01
    790       0.427245     26227.     5.55932E-01     6.95706E-07     9.59749E-01
    789       0.427269     26224.     5.55786E-01     6.96005E-07     9.59804E-01
    788       0.427294     26222.     5.55638E-01     6.96304E-07     9.59859E-01
    787       0.427318     26219.     5.55490E-01     6.96603E-07     9.59914E-01
    786       0.427342     26217.     5.55342E-01     6.96901E-07     9.59969E-01
    785       0.427367     26215.     5.55193E-01     6.97199E-07     9.60023E-01
    784       0.427391     26212.     5.55043E-01     6.97497E-07     9.60078E-01
    783       0.427416     26210.     5.54893E-01     6.97795E-07     9.60133E-01
    782       0.427440     26208.     5.54742E-01     6.98093E-07     9.60188E-01
    781       0.427465     26205.     5.54590E-01     6.98390E-07     9.60243E-01
    780       0.427489     26203.     5.54438E-01     6.98687E-07     9.60298E-01
    779       0.427513     26201.     5.54286E-01     6.98984E-07     9.60353E-01
    778       0.427538     26198.     5.54132E-01     6.99281E-07     9.60408E-01
    777       0.427562     26196.     5.53978E-01     6.99578E-07     9.60462E-01
    776       0.427587     26193.     5.53824E-01     6.99874E-07     9.60517E-01
    775       0.427611     26191.     5.53669E-01     7.00170E-07     9.60572E-01
    774       0.427636     26189.     5.53513E-01     7.00466E-07     9.60627E-01
    773       0.427660     26186.     5.53356E-01     7.00762E-07     9.60682E-01
    772       0.427684     26184.     5.53199E-01     7.01058E-07     9.60737E-01
    771       0.427709     26182.     5.53042E-01     7.01353E-07     9.60792E-01
    770       0.427733     26179.     5.52883E-01     7.01648E-07     9.60847E-01
    769       0.427758     26177.     5.52725E-01     7.01943E-07     9.60902E-01
    768       0.427782     26175.     5.52565E-01     7.02237E-07     9.60956E-01
    767       0.427807     26172.     5.52405E-01     7.02532E-07     9.61011E-01
    766       0.427831     26170.     5.52244E-01     7.02826E-07     9.61066E-01
    765       0.427856     26168.     5.52083E-01     7.03120E-07     9.61121E-01
    764       0.427880     26165.     5.51921E-01     7.03414E-07     9.61176E-01
    763       0.427904     26163.     5.51759E-01     7.03708E-07     9.61231E-01
    762       0.427929     26161.     5.51595E-01     7.04001E-07     9.61286E-01
    761       0.427953     26158.     5.51432E-01     7.04294E-07     9.61341E-01
    760       0.427978     26156.     5.51267E-01     7.04587E-07     9.61396E-01
    759       0.428002     26154.     5.51102E-01     7.04880E-07     9.61451E-01
    758       0.428027     26151.     5.50937E-01     7.05172E-07     9.61506E-01
    757       0.428051     26149.     5.50770E-01     7.05465E-07     9.61561E-01
    756       0.428076     26147.     5.50603E-01     7.05757E-07     9.61616E-01
    755       0.428100     26145.     5.50436E-01     7.06049E-07     9.61671E-01
    754       0.428125     26142.     5.50268E-01     7.06340E-07     9.61726E-01
    753       0.428149     26140.     5.50099E-01     7.06632E-07     9.61781E-01
    752       0.428174     26138.     5.49929E-01     7.06923E-07     9.61835E-01
    751       0.428198     26135.     5.49759E-01     7.07214E-07     9.61890E-01
    750       0.428222     26133.     5.49589E-01     7.07505E-07     9.61945E-01
    749       0.428247     26131.     5.49417E-01     7.07796E-07     9.62000E-01
    748       0.428271     26128.     5.49246E-01     7.08086E-07     9.62055E-01
    747       0.428296     26126.     5.49073E-01     7.08376E-07     9.62110E-01
    746       0.428320     26124.     5.48900E-01     7.08666E-07     9.62165E-01
    745       0.428345     26122.     5.48726E-01     7.08956E-07     9.62220E-01
    744       0.428369     26119.     5.48552E-01     7.09246E-07     9.62275E-01
    743       0.428394     26117.     5.48377E-01     7.09535E-07     9.62330E-01
    742       0.428418     26115.     5.48201E-01     7.09824E-07     9.62385E-01
    741       0.428443     26112.     5.48024E-01     7.10113E-07     9.62440E-01
    740       0.428467     26110.     5.47847E-01     7.10402E-07     9.62495E-01
    739       0.428492     26108.     5.47670E-01     7.10690E-07     9.62550E-01
    738       0.428516     26106.     5.47492E-01     7.10979E-07     9.62605E-01
    737       0.428541     26103.     5.47313E-01     7.11267E-07     9.62660E-01
    736       0.428565     26101.     5.47133E-01     7.11554E-07     9.62715E-01
    735       0.428590     26099.     5.46953E-01     7.11842E-07     9.62770E-01
    734       0.428614     26096.     5.46772E-01     7.12130E-07     9.62825E-01
    733       0.428639     26094.     5.46591E-01     7.12417E-07     9.62880E-01
    732       0.428663     26092.     5.46409E-01     7.12704E-07     9.62935E-01
    731       0.428688     26090.     5.46226E-01     7.12991E-07     9.62990E-01
    730       0.428712     26087.     5.46043E-01     7.13277E-07     9.63045E-01
    729       0.428737     26085.     5.45859E-01     7.13564E-07     9.63100E-01
    728       0.428761     26083.     5.45674E-01     7.13850E-07     9.63155E-01
    727       0.428786     26081.     5.45489E-01     7.14136E-07     9.63211E-01
    726       0.428810     26078.     5.45303E-01     7.14421E-07     9.63266E-01
    725       0.428835     26076.     5.45116E-01     7.14707E-07     9.63321E-01
    724       0.428859     26074.     5.44929E-01     7.14992E-07     9.63376E-01
    723       0.428884     26072.     5.44741E-01     7.15277E-07     9.63431E-01
    722       0.428908     26069.     5.44552E-01     7.15562E-07     9.63486E-01
    721       0.428933     26067.     5.44363E-01     7.15847E-07     9.63541E-01
    720       0.428957     26065.     5.44173E-01     7.16131E-07     9.63596E-01
    719       0.428982     26063.     5.43983E-01     7.16416E-07     9.63651E-01
    718       0.429006     26060.     5.43792E-01     7.16700E-07     9.63706E-01
    717       0.429031     26058.     5.43600E-01     7.16983E-07     9.63761E-01
    716       0.429055     26056.     5.43407E-01     7.17267E-07     9.63816E-01
    715       0.429080     26054.     5.43214E-01     7.17550E-07     9.63871E-01
    714       0.429104     26051.     5.43021E-01     7.17834E-07     9.63926E-01
    713       0.429129     26049.     5.42826E-01     7.18117E-07     9.63981E-01
    712       0.429153     26047.     5.42631E-01     7.18399E-07     9.64036E-01
    711       0.429178     26045.     5.42435E-01     7.18682E-07     9.64092E-01
    710       0.429202     26042.     5.42239E-01     7.18964E-07     9.64147E-01
    709       0.429227     26040.     5.42042E-01     7.19246E-07     9.64202E-01
    708       0.429251     26038.     5.41844E-01     7.19528E-07     9.64257E-01
    707       0.429276     26036.     5.41646E-01     7.19810E-07     9.64312E-01
    706       0.429300     26034.     5.41447E-01     7.20091E-07     9.64367E-01
    705       0.429325     26031.     5.41247E-01     7.20373E-07     9.64422E-01
    704       0.429350     26029.     5.41047E-01     7.20654E-07     9.64477E-01
    703       0.429374     26027.     5.40846E-01     7.20934E-07     9.64532E-01
    702       0.429399     26025.     5.40644E-01     7.21215E-07     9.64588E-01
    701       0.429423     26022.     5.40442E-01     7.21495E-07     9.64643E-01
    700       0.429448     26020.     5.40238E-01     7.21776E-07     9.64698E-01
    699       0.429472     26018.     5.40035E-01     7.22056E-07     9.64753E-01
    698       0.429497     26016.     5.39830E-01     7.22335E-07     9.64808E-01
    697       0.429521     26014.     5.39625E-01     7.22615E-07     9.64863E-01
    696       0.429546     26011.     5.39420E-01     7.22894E-07     9.64918E-01
    695       0.429570     26009.     5.39213E-01     7.23173E-07     9.64973E-01
    694       0.429595     26007.     5.39006E-01     7.23452E-07     9.65029E-01
    693       0.429620     26005.     5.38798E-01     7.23731E-07     9.65084E-01
    692       0.429644     26003.     5.38590E-01     7.24009E-07     9.65139E-01
    691       0.429669     26000.     5.38381E-01     7.24288E-07     9.65194E-01
    690       0.429693     25998.     5.38171E-01     7.24566E-07     9.65249E-01
    689       0.429718     25996.     5.37961E-01     7.24843E-07     9.65304E-01
    688       0.429742     25994.     5.37749E-01     7.25121E-07     9.65359E-01
    687       0.429767     25992.     5.37538E-01     7.25398E-07     9.65415E-01
    686       0.429791     25989.     5.37325E-01     7.25676E-07     9.65470E-01
    685       0.429816     25987.     5.37112E-01     7.25953E-07     9.65525E-01
    684       0.429841     25985.     5.36898E-01     7.26229E-07     9.65580E-01
    683       0.429865     25983.     5.36684E-01     7.26506E-07     9.65635E-01
    682       0.429890     25981.     5.36468E-01     7.26782E-07     9.65691E-01
    681       0.429914     25979.     5.36252E-01     7.27058E-07     9.65746E-01
    680       0.429939     25976.     5.36036E-01     7.27334E-07     9.65801E-01
    679       0.429963     25974.     5.35818E-01     7.27610E-07     9.65856E-01
    678       0.429988     25972.     5.35600E-01     7.27885E-07     9.65911E-01
    677       0.430012     25970.     5.35382E-01     7.28161E-07     9.65966E-01
    676       0.430037     25968.     5.35162E-01     7.28436E-07     9.66022E-01
    675       0.430062     25966.     5.34942E-01     7.28710E-07     9.66077E-01
    674       0.430086     25963.     5.34722E-01     7.28985E-07     9.66132E-01
    673       0.430111     25961.     5.34500E-01     7.29259E-07     9.66187E-01
    672       0.430135     25959.     5.34278E-01     7.29534E-07     9.66243E-01
    671       0.430160     25957.     5.34055E-01     7.29807E-07     9.66298E-01
    670       0.430185     25955.     5.33832E-01     7.30081E-07     9.66353E-01
    669       0.430209     25953.     5.33607E-01     7.30355E-07     9.66408E-01
    668       0.430234     25950.     5.33382E-01     7.30628E-07     9.66463E-01
    667       0.430258     25948.     5.33157E-01     7.30901E-07     9.66519E-01
    666       0.430283     25946.     5.32930E-01     7.31174E-07     9.66574E-01
    665       0.430307     25944.     5.32703E-01     7.31447E-07     9.66629E-01
    664       0.430332     25942.     5.32476E-01     7.31719E-07     9.66684E-01
    663       0.430357     25940.     5.32247E-01     7.31991E-07     9.66740E-01
    662       0.430381     25937.     5.32018E-01     7.32263E-07     9.66795E-01
    661       0.430406     25935.     5.31788E-01     7.32535E-07     9.66850E-01
    660       0.430430     25933.     5.31557E-01     7.32807E-07     9.66905E-01
    659       0.430455     25931.     5.31326E-01     7.33078E-07     9.66961E-01
    658       0.430480     25929.     5.31094E-01     7.33349E-07     9.67016E-01
    657       0.430504     25927.     5.30861E-01     7.33620E-07     9.67071E-01
    656       0.430529     25925.     5.30628E-01     7.33891E-07     9.67126E-01
    655       0.430553     25922.     5.30394E-01     7.34161E-07     9.67182E-01
    654       0.430578     25920.     5.30159E-01     7.34431E-07     9.67237E-01
    653       0.430603     25918.     5.29923E-01     7.34701E-07     9.67292E-01
    652       0.430627     25916.     5.29687E-01     7.34971E-07     9.67347E-01
    651       0.430652     25914.     5.29450E-01     7.35241E-07     9.67403E-01
    650       0.430676     25912.     5.29212E-01     7.35510E-07     9.67458E-01
    649       0.430701     25910.     5.28974E-01     7.35779E-07     9.67513E-01
    648       0.430726     25908.     5.28735E-01     7.36048E-07     9.67569E-01
    647       0.430750     25905.     5.28495E-01     7.36317E-07     9.67624E-01
    646       0.430775     25903.     5.28254E-01     7.36586E-07     9.67679E-01
    645       0.430800     25901.     5.28013E-01     7.36854E-07     9.67734E-01
    644       0.430824     25899.     5.27771E-01     7.37122E-07     9.67790E-01
    643       0.430849     25897.     5.27528E-01     7.37390E-07     9.67845E-01
    642       0.430873     25895.     5.27284E-01     7.37657E-07     9.67900E-01
    641       0.430898     25893.     5.27040E-01     7.37925E-07     9.67956E-01
    640       0.430923     25891.     5.26795E-01     7.38192E-07     9.68011E-01
    639       0.430947     25888.     5.26549E-01     7.38459E-07     9.68066E-01
    638       0.430972     25886.     5.26303E-01     7.38726E-07     9.68122E-01
    637       0.430997     25884.     5.26055E-01     7.38992E-07     9.68177E-01
    636       0.431021     25882.     5.25807E-01     7.39259E-07     9.68232E-01
    635       0.431046     25880.     5.25559E-01     7.39525E-07     9.68288E-01
    634       0.431070     25878.     5.25309E-01     7.39791E-07     9.68343E-01
    633       0.431095     25876.     5.25059E-01     7.40056E-07     9.68398E-01
    632       0.431120     25874.     5.24808E-01     7.40322E-07     9.68454E-01
    631       0.431144     25872.     5.24557E-01     7.40587E-07     9.68509E-01
    630       0.431169     25869.     5.24304E-01     7.40852E-07     9.68564E-01
    629       0.431194     25867.     5.24051E-01     7.41117E-07     9.68620E-01
    628       0.431218     25865.     5.23797E-01     7.41381E-07     9.68675E-01
    627       0.431243     25863.     5.23542E-01     7.41646E-07     9.68730E-01
    626       0.431268     25861.     5.23287E-01     7.41910E-07     9.68786E-01
    625       0.431292     25859.     5.23031E-01     7.42174E-07     9.68841E-01
    624       0.431317     25857.     5.22774E-01     7.42437E-07     9.68896E-01
    623       0.431341     25855.     5.22516E-01     7.42701E-07     9.68952E-01
    622       0.431366     25853.     5.22258E-01     7.42964E-07     9.69007E-01
    621       0.431391     25851.     5.21999E-01     7.43227E-07     9.69063E-01
    620       0.431415     25849.     5.21739E-01     7.43490E-07     9.69118E-01
    619       0.431440     25846.     5.21478E-01     7.43752E-07     9.69173E-01
    618       0.431465     25844.     5.21217E-01     7.44015E-07     9.69229E-01
    617       0.431489     25842.     5.20954E-01     7.44277E-07     9.69284E-01
    616       0.431514     25840.     5.20691E-01     7.44539E-07     9.69339E-01
    615       0.431539     25838.     5.20428E-01     7.44800E-07     9.69395E-01
    614       0.431563     25836.     5.20163E-01     7.45062E-07     9.69450E-01
    613       0.431588     25834.     5.19898E-01     7.45323E-07     9.69506E-01
    612       0.431613     25832.     5.19632E-01     7.45584E-07     9.69561E-01
    611       0.431637     25830.     5.19365E-01     7.45845E-07     9.69616E-01
    610       0.431662     25828.     5.19097E-01     7.46105E-07     9.69672E-01
    609       0.431687     25826.     5.18829E-01     7.46366E-07     9.69727E-01
    608       0.431711     25824.     5.18560E-01     7.46626E-07     9.69783E-01
    607       0.431736     25822.     5.18290E-01     7.46886E-07     9.69838E-01
    606       0.431761     25820.     5.18019E-01     7.47146E-07     9.69894E-01
    605       0.431785     25817.     5.17748E-01     7.47405E-07     9.69949E-01
    604       0.431810     25815.     5.17475E-01     7.47664E-07     9.70004E-01
    603       0.431835     25813.     5.17202E-01     7.47923E-07     9.70060E-01
    602       0.431859     25811.     5.16928E-01     7.48182E-07     9.70115E-01
    601       0.431884     25809.     5.16654E-01     7.48441E-07     9.70171E-01
    600       0.431909     25807.     5.16378E-01     7.48699E-07     9.70226E-01
    599       0.431933     25805.     5.16102E-01     7.48957E-07     9.70282E-01
    598       0.431958     25803.     5.15825E-01     7.49215E-07     9.70337E-01
    597       0.431983     25801.     5.15547E-01     7.49473E-07     9.70392E-01
    596       0.432007     25799.     5.15269E-01     7.49730E-07     9.70448E-01
    595       0.432032     25797.     5.14989E-01     7.49987E-07     9.70503E-01
    594       0.432057     25795.     5.14709E-01     7.50244E-07     9.70559E-01
    593       0.432082     25793.     5.14428E-01     7.50501E-07     9.70614E-01
    592       0.432106     25791.     5.14147E-01     7.50757E-07     9.70670E-01
    591       0.432131     25789.     5.13864E-01     7.51014E-07     9.70725E-01
    590       0.432156     25787.     5.13581E-01     7.51270E-07     9.70781E-01
    589       0.432180     25785.     5.13296E-01     7.51526E-07     9.70836E-01
    588       0.432205     25783.     5.13011E-01     7.51781E-07     9.70892E-01
    587       0.432230     25781.     5.12726E-01     7.52037E-07     9.70947E-01
    586       0.432254     25779.     5.12439E-01     7.52292E-07     9.71003E-01
    585       0.432279     25777.     5.12152E-01     7.52547E-07     9.71058E-01
    584       0.432304     25774.     5.11863E-01     7.52802E-07     9.71114E-01
    583       0.432328     25772.     5.11574E-01     7.53056E-07     9.71169E-01
    582       0.432353     25770.     5.11285E-01     7.53310E-07     9.71225E-01
    581       0.432378     25768.     5.10994E-01     7.53564E-07     9.71280E-01
    580       0.432403     25766.     5.10702E-01     7.53818E-07     9.71336E-01
    579       0.432427     25764.     5.10410E-01     7.54072E-07     9.71391E-01
    578       0.432452     25762.     5.10117E-01     7.54325E-07     9.71447E-01
    577       0.432477     25760.     5.09823E-01     7.54578E-07     9.71502E-01
    576       0.432501     25758.     5.09528E-01     7.54831E-07     9.71558E-01
    575       0.432526     25756.     5.09233E-01     7.55084E-07     9.71613E-01
    574       0.432551     25754.     5.08936E-01     7.55336E-07     9.71669E-01
    573       0.432576     25752.     5.08639E-01     7.55589E-07     9.71724E-01
    572       0.432600     25750.     5.08341E-01     7.55841E-07     9.71780E-01
    571       0.432625     25748.     5.08042E-01     7.56092E-07     9.71835E-01
    570       0.432650     25746.     5.07742E-01     7.56344E-07     9.71891E-01
    569       0.432674     25744.     5.07442E-01     7.56595E-07     9.71946E-01
    568       0.432699     25742.     5.07140E-01     7.56846E-07     9.72002E-01
    567       0.432724     25740.     5.06838E-01     7.57097E-07     9.72057E-01
    566       0.432749     25738.     5.06535E-01     7.57348E-07     9.72113E-01
    565       0.432773     25736.     5.06231E-01     7.57598E-07     9.72168E-01
    564       0.432798     25734.     5.05926E-01     7.57848E-07     9.72224E-01
    563       0.432823     25732.     5.05620E-01     7.58098E-07     9.72280E-01
    562       0.432848     25730.     5.05314E-01     7.58348E-07     9.72335E-01
    561       0.432872     25728.     5.05006E-01     7.58597E-07     9.72391E-01
    560       0.432897     25726.     5.04698E-01     7.58847E-07     9.72446E-01
    559       0.432922     25724.     5.04389E-01     7.59096E-07     9.72502E-01
    558       0.432947     25722.     5.04079E-01     7.59344E-07     9.72557E-01
    557       0.432971     25720.     5.03768E-01     7.59593E-07     9.72613E-01
    556       0.432996     25718.     5.03457E-01     7.59841E-07     9.72669E-01
    555       0.433021     25716.     5.03144E-01     7.60089E-07     9.72724E-01
    554       0.433046     25714.     5.02831E-01     7.60337E-07     9.72780E-01
    553       0.433070     25712.     5.02516E-01     7.60585E-07     9.72835E-01
    552       0.433095     25710.     5.02201E-01     7.60832E-07     9.72891E-01
    551       0.433120     25708.     5.01885E-01     7.61079E-07     9.72947E-01
    550       0.433145     25706.     5.01568E-01     7.61326E-07     9.73002E-01
    549       0.433169     25704.     5.01251E-01     7.61573E-07     9.73058E-01
    548       0.433194     25702.     5.00932E-01     7.61819E-07     9.73113E-01
    547       0.433219     25700.     5.00612E-01     7.62065E-07     9.73169E-01
    546       0.433244     25698.     5.00292E-01     7.62311E-07     9.73225E-01
    545       0.433268     25696.     4.99971E-01     7.62557E-07     9.73280E-01
    544       0.433293     25694.     4.99649E-01     7.62803E-07     9.73336E-01
    543       0.433318     25692.     4.99325E-01     7.63048E-07     9.73391E-01
    542       0.433343     25690.     4.99002E-01     7.63293E-07     9.73447E-01
    541       0.433367     25688.     4.98677E-01     7.63538E-07     9.73503E-01
    540       0.433392     25686.     4.98351E-01     7.63782E-07     9.73558E-01
    539       0.433417     25684.     4.98024E-01     7.64027E-07     9.73614E-01
    538       0.433442     25682.     4.97697E-01     7.64271E-07     9.73670E-01
    537       0.433466     25680.     4.97368E-01     7.64515E-07     9.73725E-01
    536       0.433491     25679.     4.97039E-01     7.64758E-07     9.73781E-01
    535       0.433516     25677.     4.96709E-01     7.65002E-07     9.73836E-01
    534       0.433541     25675.     4.96378E-01     7.65245E-07     9.73892E-01
    533       0.433565     25673.     4.96046E-01     7.65488E-07     9.73948E-01
    532       0.433590     25671.     4.95713E-01     7.65730E-07     9.74003E-01
    531       0.433615     25669.     4.95379E-01     7.65973E-07     9.74059E-01
    530       0.433640     25667.     4.95044E-01     7.66215E-07     9.74115E-01
    529       0.433665     25665.     4.94708E-01     7.66457E-07     9.74170E-01
    528       0.433689     25663.     4.94372E-01     7.66699E-07     9.74226E-01
    527       0.433714     25661.     4.94034E-01     7.66940E-07     9.74282E-01
    526       0.433739     25659.     4.93696E-01     7.67182E-07     9.74337E-01
    525       0.433764     25657.     4.93356E-01     7.67423E-07     9.74393E-01
    524       0.433789     25655.     4.93016E-01     7.67663E-07     9.74449E-01
    523       0.433813     25653.     4.92675E-01     7.67904E-07     9.74504E-01
    522       0.433838     25651.     4.92333E-01     7.68144E-07     9.74560E-01
    521       0.433863     25649.     4.91989E-01     7.68384E-07     9.74616E-01
    520       0.433888     25647.     4.91645E-01     7.68624E-07     9.74672E-01
    519       0.433912     25645.     4.91300E-01     7.68864E-07     9.74727E-01
    518       0.433937     25643.     4.90954E-01     7.69103E-07     9.74783E-01
    517       0.433962     25641.     4.90608E-01     7.69342E-07     9.74839E-01
    516       0.433987     25639.     4.90260E-01     7.69581E-07     9.74894E-01
    515       0.434012     25637.     4.89911E-01     7.69820E-07     9.74950E-01
    514       0.434036     25636.     4.89561E-01     7.70058E-07     9.75006E-01
    513       0.434061     25634.     4.89211E-01     7.70296E-07     9.75062E-01
    512       0.434086     25632.     4.88859E-01     7.70534E-07     9.75117E-01
    511       0.434111     25630.     4.88506E-01     7.70772E-07     9.75173E-01
    510       0.434136     25628.     4.88153E-01     7.71009E-07     9.75229E-01
    509       0.434160     25626.     4.87798E-01     7.71246E-07     9.75284E-01
    508       0.434185     25624.     4.87443E-01     7.71483E-07     9.75340E-01
    507       0.434210     25622.     4.87086E-01     7.71720E-07     9.75396E-01
    506       0.434235     25620.     4.86729E-01     7.71956E-07     9.75452E-01
    505       0.434260     25618.     4.86370E-01     7.72192E-07     9.75507E-01
